sentiment,strictness,text,topicid
neutral,65,"click on membership number",4cad2579-672b-48d8-bc34-01cee7160281
neutral,65,"click on reset after your email",4cad2579-672b-48d8-bc34-01cee7160281
neutral,65,"click the continue button",1aec6dd2-b0b7-425a-871e-add7af4a1d2b
neutral,65,"close of market balance",f1434f27-4a13-4119-bd27-b06f437f3eec
neutral,65,"close of market value",f1434f27-4a13-4119-bd27-b06f437f3eec
neutral,65,"close of market yesterday",f1434f27-4a13-4119-bd27-b06f437f3eec
neutral,65,"close the policy",a1767d9b-c903-4ca4-aadd-ce8b52efbc31
neutral,65,"close this account",a1767d9b-c903-4ca4-aadd-ce8b52efbc31
neutral,65,"collection agency",36c17cd0-78d6-40e0-88af-8fcaf9157a28
neutral,65,"communication barrier",322d1d3d-6442-409e-81eb-1bcb68888fc2
neutral,65,"compare our prices",0dedb566-b197-455f-b2e5-fb2a53b59109
neutral,65,"compare our rates",0dedb566-b197-455f-b2e5-fb2a53b59109
neutral,65,"compared to them we're a better value",0dedb566-b197-455f-b2e5-fb2a53b59109
neutral,65,"compatibility of programs",1aec6dd2-b0b7-425a-871e-add7af4a1d2b
neutral,65,"completely close it out",a1767d9b-c903-4ca4-aadd-ce8b52efbc31
neutral,65,"completely understand",d51b7fb7-49aa-4b3e-954f-20a483084bf5
neutral,65,"confirm a mobile number",85966126-5463-4ea3-a2ee-e55c459a39b5
neutral,65,"confirm an email address please",85966126-5463-4ea3-a2ee-e55c459a39b5
neutral,65,"confirm the address and password",2d3919cf-3cd2-42e6-9431-22357edbcb41
neutral,65,"confirm the address and zipcode",2d3919cf-3cd2-42e6-9431-22357edbcb41
neutral,65,"confirm the best mobile number",85966126-5463-4ea3-a2ee-e55c459a39b5
neutral,65,"confirm the email address we hold",85966126-5463-4ea3-a2ee-e55c459a39b5
neutral,65,"confirm the email for me",85966126-5463-4ea3-a2ee-e55c459a39b5
neutral,65,"confirm the full address",2d3919cf-3cd2-42e6-9431-22357edbcb41
neutral,65,"confirm the last two digits",2d3919cf-3cd2-42e6-9431-22357edbcb41
neutral,65,"confirm your email address",85966126-5463-4ea3-a2ee-e55c459a39b5
neutral,65,"confirm your mobile number",85966126-5463-4ea3-a2ee-e55c459a39b5
neutral,65,"confirm your mobile number please",85966126-5463-4ea3-a2ee-e55c459a39b5
neutral,65,"confirm your mother's maiden name",2d3919cf-3cd2-42e6-9431-22357edbcb41
neutral,65,"confirm your mothers maiden name",2d3919cf-3cd2-42e6-9431-22357edbcb41
neutral,65,"confirm your zipcode",2d3919cf-3cd2-42e6-9431-22357edbcb41
neutral,65,"confirmation number",c2446f90-cee6-4391-871e-f5d8699a7535
neutral,65,"confirming your email address for me",85966126-5463-4ea3-a2ee-e55c459a39b5
neutral,65,"confused because she just received the bill",aa441534-0581-4b93-a828-e6892a764f69
neutral,65,"connect you directly to",2c1bfacf-a93d-46ca-b86f-f987c1a33a1d
neutral,65,"connect you over to that department",2c1bfacf-a93d-46ca-b86f-f987c1a33a1d
neutral,65,"connect you to a supervisor",7a637cbe-fabd-4590-a1ba-be222f1b75b6
neutral,65,"connect you to make your payment",c2446f90-cee6-4391-871e-f5d8699a7535
neutral,65,"connect you to supervisor",7a637cbe-fabd-4590-a1ba-be222f1b75b6
neutral,65,"connect you to the automated payment service",c2446f90-cee6-4391-871e-f5d8699a7535
neutral,65,"connect you with our payment",c2446f90-cee6-4391-871e-f5d8699a7535
neutral,65,"connect you with the credit card department",c2446f90-cee6-4391-871e-f5d8699a7535
neutral,65,"connected to the new property",7dda5c90-5431-4d58-80be-d7eecd74fff5
neutral,65,"contact email address can i take that",85966126-5463-4ea3-a2ee-e55c459a39b5
neutral,65,"contact my supervisor",7a637cbe-fabd-4590-a1ba-be222f1b75b6
neutral,65,"contact our fraud department",613159a2-98f5-4ea1-b7f3-b2584059d186
neutral,65,"contact your bank",aa441534-0581-4b93-a828-e6892a764f69
neutral,65,"contact your local police department",613159a2-98f5-4ea1-b7f3-b2584059d186
neutral,65,"continue button and try again",1aec6dd2-b0b7-425a-871e-add7af4a1d2b
neutral,65,"copy it from the email and paste it",4cad2579-672b-48d8-bc34-01cee7160281
neutral,65,"copy of that bill so i can't",aa441534-0581-4b93-a828-e6892a764f69
neutral,65,"correct email address",85966126-5463-4ea3-a2ee-e55c459a39b5
neutral,65,"could assist you with that",76b07616-465b-4cf7-8283-28e3e50de406
neutral,65,"could do anything with my package",1ba1ecfa-ce6a-478c-81fd-b7042b174507
neutral,65,"could get the total for",f1434f27-4a13-4119-bd27-b06f437f3eec
neutral,65,"could i call you back",1a64b272-550d-4e17-bb79-b3a1b6404acf
neutral,65,"could i put you on a hold",5a166930-38ef-4b53-ac30-1866570d1eae
neutral,65,"could you call us back",1a64b272-550d-4e17-bb79-b3a1b6404acf
neutral,65,"could you hold one moment",5a166930-38ef-4b53-ac30-1866570d1eae
neutral,65,"could you please speak slowly",322d1d3d-6442-409e-81eb-1bcb68888fc2
neutral,65,"could you read out your mobile phone number",85966126-5463-4ea3-a2ee-e55c459a39b5
neutral,65,"could you repeat that one more time",322d1d3d-6442-409e-81eb-1bcb68888fc2
neutral,65,"could you slow down a little",322d1d3d-6442-409e-81eb-1bcb68888fc2
neutral,65,"could you transfer me so i can make a payment",c2446f90-cee6-4391-871e-f5d8699a7535
neutral,65,"couldn't hear you",322d1d3d-6442-409e-81eb-1bcb68888fc2
neutral,65,"counts as not taken",846fc94e-5202-4b77-9896-727b04fe2504
neutral,65,"couple of payments",b489ac45-7019-4e7d-97c2-a6262e2c2b60
neutral,65,"cover a hundred percent of fraudulent activity",613159a2-98f5-4ea1-b7f3-b2584059d186
neutral,65,"credit card details have been processed",c2446f90-cee6-4391-871e-f5d8699a7535
neutral,65,"current mobile and current email",85966126-5463-4ea3-a2ee-e55c459a39b5
neutral,65,"current mobile number please",85966126-5463-4ea3-a2ee-e55c459a39b5
neutral,65,"current password new password",4cad2579-672b-48d8-bc34-01cee7160281
neutral,65,"current value of the account",f1434f27-4a13-4119-bd27-b06f437f3eec
neutral,65,"current value of the policy",f1434f27-4a13-4119-bd27-b06f437f3eec
neutral,65,"currently disputing this charge",feee604a-e246-4e48-a576-a5e9dae6f24d
neutral,65,"currently experiencing technical difficulties",1aec6dd2-b0b7-425a-871e-add7af4a1d2b
neutral,65,"currently on special",cd320977-79cd-411e-bb3f-41f95486a83d
neutral,65,"currently we have a special",cd320977-79cd-411e-bb3f-41f95486a83d
neutral,65,"currently your balance is",f1434f27-4a13-4119-bd27-b06f437f3eec
neutral,65,"date are you wanting to transfer",7dda5c90-5431-4d58-80be-d7eecd74fff5
neutral,65,"declining my card",aa441534-0581-4b93-a828-e6892a764f69
neutral,65,"deducted from my balance",f1434f27-4a13-4119-bd27-b06f437f3eec
neutral,65,"delinquent notice",36c17cd0-78d6-40e0-88af-8fcaf9157a28
neutral,65,"did it log you out",4cad2579-672b-48d8-bc34-01cee7160281
neutral,65,"did you dispute that",feee604a-e246-4e48-a576-a5e9dae6f24d
neutral,65,"did you have sufficient funds at the time",49a22c1d-6dce-4d68-b748-d19811103275
neutral,65,"did you want to actually make a complaint",dbf06a98-e893-46c8-884b-0176e9125e50
neutral,65,"did you want to make the payment",c2446f90-cee6-4391-871e-f5d8699a7535
neutral,65,"different companies it ends up costing",0dedb566-b197-455f-b2e5-fb2a53b59109
neutral,65,"discuss payment plan",b489ac45-7019-4e7d-97c2-a6262e2c2b60
neutral,65,"dispute charges",feee604a-e246-4e48-a576-a5e9dae6f24d
neutral,65,"dispute in writing",feee604a-e246-4e48-a576-a5e9dae6f24d
neutral,65,disputing,feee604a-e246-4e48-a576-a5e9dae6f24d
neutral,65,"do a fraud investigation",613159a2-98f5-4ea1-b7f3-b2584059d186
neutral,65,"do half of the payment now",b489ac45-7019-4e7d-97c2-a6262e2c2b60
neutral,65,"do i have to create the password",4cad2579-672b-48d8-bc34-01cee7160281
neutral,65,"do i have to create this trust word",4cad2579-672b-48d8-bc34-01cee7160281
neutral,65,"do the relocation for you",7dda5c90-5431-4d58-80be-d7eecd74fff5
neutral,65,"do you have a contact email address",85966126-5463-4ea3-a2ee-e55c459a39b5
neutral,65,"do you have a mobile phone number",85966126-5463-4ea3-a2ee-e55c459a39b5
neutral,65,"do you have a mobile telephone number",85966126-5463-4ea3-a2ee-e55c459a39b5
neutral,65,"do you have a receipt for the payment",49a22c1d-6dce-4d68-b748-d19811103275
neutral,65,"do you have an email address",85966126-5463-4ea3-a2ee-e55c459a39b5
neutral,65,"do you have another email address",85966126-5463-4ea3-a2ee-e55c459a39b5
neutral,65,"do you have any questions for me",33662858-a6d1-46dc-853f-ade2194632a5
neutral,65,"do you have your bill in front of you",aa441534-0581-4b93-a828-e6892a764f69
neutral,65,"do you have your carbon copy on the check",49a22c1d-6dce-4d68-b748-d19811103275
neutral,65,"do you know the name of the agent",067bab27-0ce6-4da0-bccb-538e4d3287b9
neutral,65,"do you know the status of",846fc94e-5202-4b77-9896-727b04fe2504
neutral,65,"do you know who you spoke to",067bab27-0ce6-4da0-bccb-538e4d3287b9
neutral,65,"do you mind holding",5a166930-38ef-4b53-ac30-1866570d1eae
neutral,65,"do you mind holding for a moment",5a166930-38ef-4b53-ac30-1866570d1eae
neutral,65,"do you need a confirmation number for your payment",c2446f90-cee6-4391-871e-f5d8699a7535
neutral,65,"do you want a confirmation number for the payment you just made",c2446f90-cee6-4391-871e-f5d8699a7535
neutral,65,"do you want me to take a fraud report for you",613159a2-98f5-4ea1-b7f3-b2584059d186
neutral,65,"do you want me to transfer him to you",2c1bfacf-a93d-46ca-b86f-f987c1a33a1d
neutral,65,"do you want to make that payment now",c2446f90-cee6-4391-871e-f5d8699a7535
neutral,65,"do you want to make the payment of the whole amount",c2446f90-cee6-4391-871e-f5d8699a7535
neutral,65,"do you want to put it on the standby plan",26058048-cf25-4cc5-95fc-eb384c71e02b
neutral,65,"do you want to reset it so something else",4cad2579-672b-48d8-bc34-01cee7160281
neutral,65,"doesn't look like you should be billed for it",aa441534-0581-4b93-a828-e6892a764f69
neutral,65,"don't do a payment arrangement",36c17cd0-78d6-40e0-88af-8fcaf9157a28
neutral,65,"don't hang up i'm gonna put you in contact with the payment department",c2446f90-cee6-4391-871e-f5d8699a7535
neutral,65,"don't have a copy of that bill",aa441534-0581-4b93-a828-e6892a764f69
neutral,65,"don't know my password",4cad2579-672b-48d8-bc34-01cee7160281
neutral,65,"don't want to lose this deal",cd320977-79cd-411e-bb3f-41f95486a83d
neutral,65,"door number and street",2d3919cf-3cd2-42e6-9431-22357edbcb41
neutral,65,"door number and zipcode",2d3919cf-3cd2-42e6-9431-22357edbcb41
neutral,65,"due to insufficient funds",49a22c1d-6dce-4d68-b748-d19811103275
neutral,65,"each time i try and log in",4cad2579-672b-48d8-bc34-01cee7160281
neutral,65,"email address and mobile number",85966126-5463-4ea3-a2ee-e55c459a39b5
neutral,65,"email address at all",85966126-5463-4ea3-a2ee-e55c459a39b5
neutral,65,"email address for correspondence",85966126-5463-4ea3-a2ee-e55c459a39b5
neutral,65,"email address for our records",85966126-5463-4ea3-a2ee-e55c459a39b5
neutral,65,"email address for you",85966126-5463-4ea3-a2ee-e55c459a39b5
neutral,65,"email address i've got is",85966126-5463-4ea3-a2ee-e55c459a39b5
neutral,65,"email address is up to date",85966126-5463-4ea3-a2ee-e55c459a39b5
neutral,65,"email address please",85966126-5463-4ea3-a2ee-e55c459a39b5
neutral,65,"email address we have for you",85966126-5463-4ea3-a2ee-e55c459a39b5
neutral,65,"email and mobile number",85966126-5463-4ea3-a2ee-e55c459a39b5
neutral,65,"employment was terminated",a1767d9b-c903-4ca4-aadd-ce8b52efbc31
neutral,65,"end of forwarding",2f32bffa-3bbe-4888-952f-363673450da8
neutral,65,"ending benefits",a1767d9b-c903-4ca4-aadd-ce8b52efbc31
neutral,65,"error has occurred please try again",1aec6dd2-b0b7-425a-871e-add7af4a1d2b
neutral,65,"error has occurred while processing",1aec6dd2-b0b7-425a-871e-add7af4a1d2b
neutral,65,"error message",1aec6dd2-b0b7-425a-871e-add7af4a1d2b
neutral,65,"everything is in order",846fc94e-5202-4b77-9896-727b04fe2504
neutral,65,"everything should be covered under",aa441534-0581-4b93-a828-e6892a764f69
neutral,65,"everything to your satisfaction",33662858-a6d1-46dc-853f-ade2194632a5
neutral,65,"excuse me what was that",322d1d3d-6442-409e-81eb-1bcb68888fc2
neutral,65,"expiration date",c2446f90-cee6-4391-871e-f5d8699a7535
neutral,65,"fee for paying by phone",c2446f90-cee6-4391-871e-f5d8699a7535
neutral,65,"fee to pay by phone",c2446f90-cee6-4391-871e-f5d8699a7535
neutral,65,"feel free to give us a call back",1a64b272-550d-4e17-bb79-b3a1b6404acf
neutral,65,"figure out where these charges come from",aa441534-0581-4b93-a828-e6892a764f69
neutral,65,"figure out why they're charging you",aa441534-0581-4b93-a828-e6892a764f69
neutral,65,"file a police report",613159a2-98f5-4ea1-b7f3-b2584059d186
neutral,65,"filing as a fraud",613159a2-98f5-4ea1-b7f3-b2584059d186
neutral,65,"filled out the change of address",2f32bffa-3bbe-4888-952f-363673450da8
neutral,65,"final notice they are going to return",8f1cfaf5-c4a1-462d-8b2c-b4165dcffc4b
neutral,65,"finally the password please",2d3919cf-3cd2-42e6-9431-22357edbcb41
neutral,65,"find out how much my bill is",f1434f27-4a13-4119-bd27-b06f437f3eec
neutral,65,"find out what the balance is",f1434f27-4a13-4119-bd27-b06f437f3eec
neutral,65,"first line of the address",2d3919cf-3cd2-42e6-9431-22357edbcb41
neutral,65,"first line of your address",2d3919cf-3cd2-42e6-9431-22357edbcb41
neutral,65,"flag the order for fraud review",613159a2-98f5-4ea1-b7f3-b2584059d186
neutral,65,"follow the status",846fc94e-5202-4b77-9896-727b04fe2504
neutral,65,"follow up on a call i made last week",067bab27-0ce6-4da0-bccb-538e4d3287b9
neutral,65,"follow up on a payment",846fc94e-5202-4b77-9896-727b04fe2504
neutral,65,"follow up on a request",846fc94e-5202-4b77-9896-727b04fe2504
neutral,65,"following up on the status",846fc94e-5202-4b77-9896-727b04fe2504
neutral,65,"following up on your inquiry",846fc94e-5202-4b77-9896-727b04fe2504
neutral,65,"for changing your plan in the middle of a billing cycle",aa441534-0581-4b93-a828-e6892a764f69
neutral,65,"for inconvenience this has caused",d51b7fb7-49aa-4b3e-954f-20a483084bf5
neutral,65,"for security purposes i would not be able to verify over",04d9a84a-5732-4046-b35f-d67c2e178ea7
neutral,65,"for some reason the check bounced",49a22c1d-6dce-4d68-b748-d19811103275
neutral,65,"for some reason the check has got lost",49a22c1d-6dce-4d68-b748-d19811103275
neutral,65,"for that payment to be final if made by credit card",aa441534-0581-4b93-a828-e6892a764f69
neutral,65,"for the balance what you owe",f1434f27-4a13-4119-bd27-b06f437f3eec
neutral,65,"forgotten my password",4cad2579-672b-48d8-bc34-01cee7160281
neutral,65,"forward to her new address",2f32bffa-3bbe-4888-952f-363673450da8
neutral,65,"forwarding to that address",2f32bffa-3bbe-4888-952f-363673450da8
neutral,65,"four digits of the bank",2d3919cf-3cd2-42e6-9431-22357edbcb41
neutral,65,"four digits of the card",2d3919cf-3cd2-42e6-9431-22357edbcb41
neutral,65,"four digits of the debit",2d3919cf-3cd2-42e6-9431-22357edbcb41
neutral,65,"four digits of the payment",2d3919cf-3cd2-42e6-9431-22357edbcb41
neutral,65,"four digits of the visa",2d3919cf-3cd2-42e6-9431-22357edbcb41
neutral,65,"four digits of your bank",2d3919cf-3cd2-42e6-9431-22357edbcb41
neutral,65,"four digits of your debit",2d3919cf-3cd2-42e6-9431-22357edbcb41
neutral,65,"four digits of your payment",2d3919cf-3cd2-42e6-9431-22357edbcb41
neutral,65,"fraud department",613159a2-98f5-4ea1-b7f3-b2584059d186
neutral,65,"fraud packet",613159a2-98f5-4ea1-b7f3-b2584059d186
neutral,65,"fraudulent activity",613159a2-98f5-4ea1-b7f3-b2584059d186
neutral,65,"fraudulent charges on",aa441534-0581-4b93-a828-e6892a764f69
neutral,65,"fraudulent payment claim",613159a2-98f5-4ea1-b7f3-b2584059d186
neutral,65,"fraudulent transactions and online fraud",613159a2-98f5-4ea1-b7f3-b2584059d186
neutral,65,"from our fraud department",613159a2-98f5-4ea1-b7f3-b2584059d186
neutral,65,"full address including zipcode",2d3919cf-3cd2-42e6-9431-22357edbcb41
neutral,65,"full zipcode",2d3919cf-3cd2-42e6-9431-22357edbcb41
neutral,65,"gave us a check that wasn't good",49a22c1d-6dce-4d68-b748-d19811103275
neutral,65,"get a hold of collections",36c17cd0-78d6-40e0-88af-8fcaf9157a28
neutral,65,"get a police report",613159a2-98f5-4ea1-b7f3-b2584059d186
neutral,65,"get back to you about this",1a64b272-550d-4e17-bb79-b3a1b6404acf
neutral,65,"get in touch with our fraud department",613159a2-98f5-4ea1-b7f3-b2584059d186
neutral,65,"get my subscription cancelled",a1767d9b-c903-4ca4-aadd-ce8b52efbc31
neutral,65,"get over to our retention department",2c1bfacf-a93d-46ca-b86f-f987c1a33a1d
neutral,65,"get past the log in screen",4cad2579-672b-48d8-bc34-01cee7160281
neutral,65,"get payments setup today",b489ac45-7019-4e7d-97c2-a6262e2c2b60
neutral,65,"get services transferred over",7dda5c90-5431-4d58-80be-d7eecd74fff5
neutral,65,"get some help or get you someone that can help you",04d9a84a-5732-4046-b35f-d67c2e178ea7
neutral,65,"get some information on a policy",846fc94e-5202-4b77-9896-727b04fe2504
neutral,65,"get some payments setup",b489ac45-7019-4e7d-97c2-a6262e2c2b60
neutral,65,"get somebody on the phone that can better assist you",2c1bfacf-a93d-46ca-b86f-f987c1a33a1d
neutral,65,"get that credited back to my account",aa441534-0581-4b93-a828-e6892a764f69
neutral,65,"get the current value of the policy",f1434f27-4a13-4119-bd27-b06f437f3eec
neutral,65,"get the ending balance",f1434f27-4a13-4119-bd27-b06f437f3eec
neutral,65,"get the house number",2d3919cf-3cd2-42e6-9431-22357edbcb41
neutral,65,"get the money refunded to my account",aa441534-0581-4b93-a828-e6892a764f69
neutral,65,"get the rest of the address",2d3919cf-3cd2-42e6-9431-22357edbcb41
neutral,65,"get you over to a different department",2c1bfacf-a93d-46ca-b86f-f987c1a33a1d
neutral,65,"get you over to another department",2c1bfacf-a93d-46ca-b86f-f987c1a33a1d
neutral,65,"get you over to our retention department",2c1bfacf-a93d-46ca-b86f-f987c1a33a1d
neutral,65,"get you over to that department",2c1bfacf-a93d-46ca-b86f-f987c1a33a1d
neutral,65,"get you over to the",2c1bfacf-a93d-46ca-b86f-f987c1a33a1d
neutral,65,"get you over to the correct department",2c1bfacf-a93d-46ca-b86f-f987c1a33a1d
neutral,65,"get you over to the retention department",2c1bfacf-a93d-46ca-b86f-f987c1a33a1d
neutral,65,"get you over to the right department",2c1bfacf-a93d-46ca-b86f-f987c1a33a1d
neutral,65,"get you to confirm your email address",85966126-5463-4ea3-a2ee-e55c459a39b5
neutral,65,"get you to our billing department",2c1bfacf-a93d-46ca-b86f-f987c1a33a1d
neutral,65,"get your door number",2d3919cf-3cd2-42e6-9431-22357edbcb41
neutral,65,"get your email address",85966126-5463-4ea3-a2ee-e55c459a39b5
neutral,65,"get your mobile number",85966126-5463-4ea3-a2ee-e55c459a39b5
neutral,65,"get your zipcode",2d3919cf-3cd2-42e6-9431-22357edbcb41
neutral,65,"getting a bill",aa441534-0581-4b93-a828-e6892a764f69
