CallTypeID	CustomerDefinitionID	EnterpriseName	Description	ServiceLevelThreshold	ServiceLevelType	Deleted	BucketIntervalID	ChangeStamp
6270	NULL	IEE_SP_GetCase_nim	Verification:  The caller does not successfully enter their case number  The caller does not enter 10 digits twice when asked for case	NULL	0	N	NULL	1
6271	NULL	IEE_SP_MultiCases_nim	"Verification:  Multiple cases have been associated with this individual. The caller is allowed to enter a case number, but  The caller does not enter anything twice, or they enter the wrong menu selection twice."	NULL	0	N	NULL	1
6272	NULL	DN_2143062702	Measures Channel utilization - 2143062702	NULL	0	N	NULL	3
6273	NULL	DN_2143062705	Measures Channel utilization - 2143062705	NULL	0	N	NULL	3
6274	NULL	DN_2143062708	Measures Channel utilization - 2143062708	NULL	0	N	NULL	3
6275	NULL	DN_2143062717	Measures Channel utilization - 2143062717	NULL	0	N	NULL	3
6276	NULL	DN_2143062718	Measures Channel utilization - 2143062718	NULL	0	N	NULL	3
6277	NULL	DN_2143062719	Measures Channel utilization - 2143062719	NULL	0	N	NULL	3
6278	NULL	DN_2143062720	Measures Channel utilization - 2143062720	NULL	0	N	NULL	3
6279	NULL	DN_2143062721	Measures Channel utilization - 2143062721	NULL	0	N	NULL	3
6280	NULL	DN_2143062722	Measures Channel utilization - 2143062722	NULL	0	N	NULL	3
6281	NULL	DN_2143062723	Measures Channel utilization - 2143062723	NULL	0	N	NULL	3
6282	NULL	DN_2143062724	Measures Channel utilization - 2143062724	NULL	0	N	NULL	3
6283	NULL	DN_2143062725	Measures Channel utilization - 2143062725	NULL	0	N	NULL	3
6284	NULL	DN_2143062726	Measures Channel utilization - 2143062726	NULL	0	N	NULL	3
6285	NULL	DN_2143062727	Measures Channel utilization - 2143062727	NULL	0	N	NULL	3
6286	NULL	DN_2143062728	Measures Channel utilization - 2143062728	NULL	0	N	NULL	3
6287	NULL	DN_2143062729	Measures Channel utilization - 2143062729	NULL	0	N	NULL	3
6288	NULL	DN_2143062730	Measures Channel utilization - 2143062730	NULL	0	N	NULL	3
6289	NULL	DN_2143062731	Measures Channel utilization - 2143062731	NULL	0	N	NULL	3
6290	NULL	DN_2143062732	Measures Channel utilization - 2143062732	NULL	0	N	NULL	3
6291	NULL	DN_2143062733	Measures Channel utilization - 2143062733	NULL	0	N	NULL	3
6292	NULL	DN_2143062734	Measures Channel utilization - 2143062734	NULL	0	N	NULL	3
6293	NULL	DN_2143062735	Measures Channel utilization - 2143062735	NULL	0	N	NULL	3
6294	NULL	DN_2143062736	Measures Channel utilization - 2143062736	NULL	0	N	NULL	3
6295	NULL	DN_2143062737	Measures Channel utilization - 2143062737	NULL	0	N	NULL	3
6296	NULL	DN_2143062738	Measures Channel utilization - 2143062738	NULL	0	N	NULL	3
6297	NULL	DN_2143062739	Measures Channel utilization - 2143062739	NULL	0	N	NULL	3
6298	NULL	DN_2143062740	Measures Channel utilization - 2143062740	NULL	0	N	NULL	3
6299	NULL	DN_2143062741	Measures Channel utilization - 2143062741	NULL	0	N	NULL	3
6300	NULL	DN_2143062742	Measures Channel utilization - 2143062742	NULL	0	N	NULL	3
6301	NULL	DN_2143062743	Measures Channel utilization - 2143062743	NULL	0	N	NULL	3
6302	NULL	DN_2143062746	Measures Channel utilization - 2143062746	NULL	0	N	NULL	3
6303	NULL	DN_2143062748	Measures Channel utilization - 2143062748	NULL	0	N	NULL	3
6304	NULL	DN_2143062749	Measures Channel utilization - 2143062749	NULL	0	N	NULL	3
6305	NULL	DN_2143062750	Measures Channel utilization - 2143062750	NULL	0	N	NULL	3
6306	NULL	DN_2143062751	Measures Channel utilization - 2143062751	NULL	0	N	NULL	3
6307	NULL	DN_2143062752	Measures Channel utilization - 2143062752	NULL	0	N	NULL	3
6308	NULL	DN_2143062753	Measures Channel utilization - 2143062753	NULL	0	N	NULL	3
6309	NULL	DN_2143062754	Measures Channel utilization - 2143062754	NULL	0	N	NULL	3
6310	NULL	DN_2143062761	Measures Channel utilization - 2143062761	NULL	0	N	NULL	3
6311	NULL	DN_2143062762	Measures Channel utilization - 2143062762	NULL	0	N	NULL	3
6312	NULL	DN_2143062763	Measures Channel utilization - 2143062763	NULL	0	N	NULL	3
6313	NULL	DN_2143062764	Measures Channel utilization - 2143062764	NULL	0	N	NULL	3
6314	NULL	DN_2143062765	Measures Channel utilization - 2143062765	NULL	0	N	NULL	8
6315	NULL	DN_2143062766	Measures Channel utilization - 2143062766	NULL	0	N	NULL	6
6316	NULL	DN_2143062767	Measures Channel utilization - 2143062767	NULL	0	N	NULL	3
6317	NULL	DN_2143062768	Measures Channel utilization - 2143062768	NULL	0	N	NULL	3
6318	NULL	DN_2143062769	Measures Channel utilization - 2143062769	NULL	0	N	NULL	3
6319	NULL	DN_2143062782	Measures Channel utilization - 2143062782	NULL	0	N	NULL	3
6320	NULL	DN_2143062783	Measures Channel utilization - 2143062783	NULL	0	N	NULL	3
6321	NULL	DN_2143062784	Measures Channel utilization - 2143062784	NULL	0	N	NULL	3
6322	NULL	DN_2143062785	Measures Channel utilization - 2143062785	NULL	0	N	NULL	3
6323	NULL	DN_2143062786	Measures Channel utilization - 2143062786	NULL	0	N	NULL	3
6324	NULL	DN_2143062787	Measures Channel utilization - 2143062787	NULL	0	N	NULL	3
6325	NULL	DN_2143062788	Measures Channel utilization - 2143062788	NULL	0	N	NULL	3
6326	NULL	DN_7138080202	Measures Channel utilization - 7138080202	NULL	0	N	NULL	3
6327	NULL	DN_7138080205	Measures Channel utilization - 7138080205	NULL	0	N	NULL	3
6328	NULL	DN_7138080208	Measures Channel utilization - 7138080208	NULL	0	N	NULL	3
6329	NULL	DN_7138080217	Measures Channel utilization - 7138080217	NULL	0	N	NULL	3
6330	NULL	DN_7138080218	Measures Channel utilization - 7138080218	NULL	0	N	NULL	3
6331	NULL	DN_7138080219	Measures Channel utilization - 7138080219	NULL	0	N	NULL	3
6332	NULL	DN_7138080220	Measures Channel utilization - 7138080220	NULL	0	N	NULL	3
6333	NULL	DN_7138080221	Measures Channel utilization - 7138080221	NULL	0	N	NULL	3
6334	NULL	DN_7138080222	Measures Channel utilization - 7138080222	NULL	0	N	NULL	3
6335	NULL	DN_7138080223	Measures Channel utilization - 7138080223	NULL	0	N	NULL	3
6336	NULL	DN_7138080224	Measures Channel utilization - 7138080224	NULL	0	N	NULL	3
6337	NULL	DN_7138080225	Measures Channel utilization - 7138080225	NULL	0	N	NULL	3
6338	NULL	DN_7138080226	Measures Channel utilization - 7138080226	NULL	0	N	NULL	3
6339	NULL	DN_7138080227	Measures Channel utilization - 7138080227	NULL	0	N	NULL	3
6340	NULL	DN_7138080228	Measures Channel utilization - 7138080228	NULL	0	N	NULL	3
6341	NULL	DN_7138080229	Measures Channel utilization - 7138080229	NULL	0	N	NULL	3
6342	NULL	DN_7138080230	Measures Channel utilization - 7138080230	NULL	0	N	NULL	3
6343	NULL	DN_7138080231	Measures Channel utilization - 7138080231	NULL	0	N	NULL	3
6344	NULL	DN_7138080232	Measures Channel utilization - 7138080232	NULL	0	N	NULL	3
6345	NULL	DN_7138080233	Measures Channel utilization - 7138080233	NULL	0	N	NULL	3
6346	NULL	DN_7138080234	Measures Channel utilization - 7138080234	NULL	0	N	NULL	3
6347	NULL	DN_7138080235	Measures Channel utilization - 7138080235	NULL	0	N	NULL	3
6348	NULL	DN_7138080236	Measures Channel utilization - 7138080236	NULL	0	N	NULL	3
6349	NULL	DN_7138080237	Measures Channel utilization - 7138080237	NULL	0	N	NULL	3
6350	NULL	DN_7138080238	Measures Channel utilization - 7138080238	NULL	0	N	NULL	3
6351	NULL	DN_7138080239	Measures Channel utilization - 7138080239	NULL	0	N	NULL	3
6352	NULL	DN_7138080240	Measures Channel utilization - 7138080240	NULL	0	N	NULL	3
6353	NULL	DN_7138080241	Measures Channel utilization - 7138080241	NULL	0	N	NULL	3
6354	NULL	DN_7138080242	Measures Channel utilization - 7138080242	NULL	0	N	NULL	3
6355	NULL	DN_7138080243	Measures Channel utilization - 7138080243	NULL	0	N	NULL	3
6356	NULL	DN_7138080246	Measures Channel utilization - 7138080246	NULL	0	N	NULL	3
6357	NULL	DN_7138080248	Measures Channel utilization - 7138080248	NULL	0	N	NULL	3
6358	NULL	DN_7138080249	Measures Channel utilization - 7138080249	NULL	0	N	NULL	3
6359	NULL	DN_7138080250	Measures Channel utilization - 7138080250	NULL	0	N	NULL	3
6360	NULL	DN_7138080251	Measures Channel utilization - 7138080251	NULL	0	N	NULL	3
6361	NULL	DN_7138080252	Measures Channel utilization - 7138080252	NULL	0	N	NULL	3
6362	NULL	DN_7138080253	Measures Channel utilization - 7138080253	NULL	0	N	NULL	3
6363	NULL	DN_7138080254	Measures Channel utilization - 7138080254	NULL	0	N	NULL	3
6364	NULL	DN_7138080261	Measures Channel utilization - 7138080261	NULL	0	N	NULL	3
6365	NULL	DN_7138080262	Measures Channel utilization - 7138080262	NULL	0	N	NULL	3
6366	NULL	DN_7138080263	Measures Channel utilization - 7138080263	NULL	0	N	NULL	3
6367	NULL	DN_7138080264	Measures Channel utilization - 7138080264	NULL	0	N	NULL	3
6368	NULL	DN_7138080265	Measures Channel utilization - 7138080265	NULL	0	N	NULL	3
6369	NULL	DN_7138080266	Measures Channel utilization - 7138080266	NULL	0	N	NULL	3
6370	NULL	DN_7138080267	Measures Channel utilization - 7138080267	NULL	0	N	NULL	3
6371	NULL	DN_7138080268	Measures Channel utilization - 7138080268	NULL	0	N	NULL	3
6372	NULL	DN_7138080269	Measures Channel utilization - 7138080269	NULL	0	N	NULL	3
6373	NULL	DN_7138080282	Measures Channel utilization - 7138080282	NULL	0	N	NULL	3
6374	NULL	DN_7138080283	Measures Channel utilization - 7138080283	NULL	0	N	NULL	3
6375	NULL	DN_7138080284	Measures Channel utilization - 7138080284	NULL	0	N	NULL	3
6376	NULL	DN_7138080285	Measures Channel utilization - 7138080285	NULL	0	N	NULL	3
6377	NULL	DN_7138080286	Measures Channel utilization - 7138080286	NULL	0	N	NULL	3
6378	NULL	DN_7138080287	Measures Channel utilization - 7138080287	NULL	0	N	NULL	3
6379	NULL	DN_7138080288	Measures Channel utilization - 7138080288	NULL	0	N	NULL	3
6380	NULL	DN_7138080302	Measures Channel utilization - 7138080302	NULL	0	N	NULL	3
6381	NULL	DN_7138080305	Measures Channel utilization - 7138080305	NULL	0	N	NULL	3
6382	NULL	DN_7138080308	Measures Channel utilization - 7138080308	NULL	0	N	NULL	3
6383	NULL	DN_7138080317	Measures Channel utilization - 7138080317	NULL	0	N	NULL	3
6384	NULL	DN_7138080318	Measures Channel utilization - 7138080318	NULL	0	N	NULL	3
6385	NULL	DN_7138080319	Measures Channel utilization - 7138080319	NULL	0	N	NULL	3
6386	NULL	DN_7138080320	Measures Channel utilization - 7138080320	NULL	0	N	NULL	3
6387	NULL	DN_7138080321	Measures Channel utilization - 7138080321	NULL	0	N	NULL	3
6388	NULL	DN_7138080322	Measures Channel utilization - 7138080322	NULL	0	N	NULL	3
6389	NULL	DN_7138080323	Measures Channel utilization - 7138080323	NULL	0	N	NULL	3
6390	NULL	DN_7138080324	Measures Channel utilization - 7138080324	NULL	0	N	NULL	3
6391	NULL	DN_7138080325	Measures Channel utilization - 7138080325	NULL	0	N	NULL	3
6392	NULL	DN_7138080326	Measures Channel utilization - 7138080326	NULL	0	N	NULL	3
6393	NULL	DN_7138080327	Measures Channel utilization - 7138080327	NULL	0	N	NULL	3
6394	NULL	DN_7138080328	Measures Channel utilization - 7138080328	NULL	0	N	NULL	3
6395	NULL	DN_7138080329	Measures Channel utilization - 7138080329	NULL	0	N	NULL	3
6396	NULL	DN_7138080330	Measures Channel utilization - 7138080330	NULL	0	N	NULL	3
6397	NULL	DN_7138080331	Measures Channel utilization - 7138080331	NULL	0	N	NULL	3
6398	NULL	DN_7138080332	Measures Channel utilization - 7138080332	NULL	0	N	NULL	3
6399	NULL	DN_7138080333	Measures Channel utilization - 7138080333	NULL	0	N	NULL	3
6400	NULL	DN_7138080334	Measures Channel utilization - 7138080334	NULL	0	N	NULL	3
6401	NULL	DN_7138080335	Measures Channel utilization - 7138080335	NULL	0	N	NULL	3
6402	NULL	DN_7138080336	Measures Channel utilization - 7138080336	NULL	0	N	NULL	3
6403	NULL	DN_7138080337	Measures Channel utilization - 7138080337	NULL	0	N	NULL	3
6404	NULL	DN_7138080338	Measures Channel utilization - 7138080338	NULL	0	N	NULL	3
6405	NULL	DN_7138080339	Measures Channel utilization - 7138080339	NULL	0	N	NULL	3
6406	NULL	DN_7138080340	Measures Channel utilization - 7138080340	NULL	0	N	NULL	3
6407	NULL	DN_7138080341	Measures Channel utilization - 7138080341	NULL	0	N	NULL	3
6408	NULL	DN_7138080342	Measures Channel utilization - 7138080342	NULL	0	N	NULL	3
6409	NULL	DN_7138080343	Measures Channel utilization - 7138080343	NULL	0	N	NULL	3
6410	NULL	DN_7138080346	Measures Channel utilization - 7138080346	NULL	0	N	NULL	3
6411	NULL	DN_7138080348	Measures Channel utilization - 7138080348	NULL	0	N	NULL	3
6412	NULL	DN_7138080349	Measures Channel utilization - 7138080349	NULL	0	N	NULL	3
6413	NULL	DN_7138080350	Measures Channel utilization - 7138080350	NULL	0	N	NULL	3
6414	NULL	DN_7138080351	Measures Channel utilization - 7138080351	NULL	0	N	NULL	3
6415	NULL	DN_7138080352	Measures Channel utilization - 7138080352	NULL	0	N	NULL	3
6416	NULL	DN_7138080353	Measures Channel utilization - 7138080353	NULL	0	N	NULL	3
6417	NULL	DN_7138080354	Measures Channel utilization - 7138080354	NULL	0	N	NULL	3
6418	NULL	DN_7138080361	Measures Channel utilization - 7138080361	NULL	0	N	NULL	3
6419	NULL	DN_7138080362	Measures Channel utilization - 7138080362	NULL	0	N	NULL	3
6420	NULL	DN_7138080363	Measures Channel utilization - 7138080363	NULL	0	N	NULL	3
6421	NULL	DN_7138080364	Measures Channel utilization - 7138080364	NULL	0	N	NULL	3
6422	NULL	DN_7138080365	Measures Channel utilization - 7138080365	NULL	0	N	NULL	3
6423	NULL	DN_7138080366	Measures Channel utilization - 7138080366	NULL	0	N	NULL	3
6424	NULL	DN_7138080367	Measures Channel utilization - 7138080367	NULL	0	N	NULL	3
6425	NULL	DN_7138080368	Measures Channel utilization - 7138080368	NULL	0	N	NULL	3
6426	NULL	DN_7138080369	Measures Channel utilization - 7138080369	NULL	0	N	NULL	3
6427	NULL	DN_7138080382	Measures Channel utilization - 7138080382	NULL	0	N	NULL	3
6428	NULL	DN_7138080383	Measures Channel utilization - 7138080383	NULL	0	N	NULL	5
6429	NULL	DN_7138080384	Measures Channel utilization - 7138080384	NULL	0	N	NULL	3
6430	NULL	DN_7138080385	Measures Channel utilization - 7138080385	NULL	0	N	NULL	3
6431	NULL	DN_7138080386	Measures Channel utilization - 7138080386	NULL	0	N	NULL	3
6432	NULL	DN_7138080387	Measures Channel utilization - 7138080387	NULL	0	N	NULL	3
6433	NULL	DN_7138080388	Measures Channel utilization - 7138080388	NULL	0	N	NULL	3
6434	NULL	DN_8172555902	Measures Channel utilization - 8172555902	NULL	0	N	NULL	3
6435	NULL	DN_8172555905	Measures Channel utilization - 8172555905	NULL	0	N	NULL	3
6436	NULL	DN_8172555908	Measures Channel utilization - 8172555908	NULL	0	N	NULL	3
6437	NULL	DN_8172555911	Measures Channel utilization - 8172555911	NULL	0	N	NULL	3
6438	NULL	DN_8172555917	Measures Channel utilization - 8172555917	NULL	0	N	NULL	3
6439	NULL	DN_8172555918	Measures Channel utilization - 8172555918	NULL	0	N	NULL	3
6440	NULL	DN_8172555919	Measures Channel utilization - 8172555919	NULL	0	N	NULL	3
6441	NULL	DN_8172555920	Measures Channel utilization - 8172555920	NULL	0	N	NULL	3
6442	NULL	DN_8172555921	Measures Channel utilization - 8172555921	NULL	0	N	NULL	3
6443	NULL	DN_8172555922	Measures Channel utilization - 8172555922	NULL	0	N	NULL	3
6444	NULL	DN_8172555923	Measures Channel utilization - 8172555923	NULL	0	N	NULL	3
6445	NULL	DN_8172555924	Measures Channel utilization - 8172555924	NULL	0	N	NULL	3
6446	NULL	DN_8172555925	Measures Channel utilization - 8172555925	NULL	0	N	NULL	3
6447	NULL	DN_8172555926	Measures Channel utilization - 8172555926	NULL	0	N	NULL	3
6448	NULL	DN_8172555927	Measures Channel utilization - 8172555927	NULL	0	N	NULL	3
6449	NULL	DN_8172555928	Measures Channel utilization - 8172555928	NULL	0	N	NULL	3
6450	NULL	DN_8172555929	Measures Channel utilization - 8172555929	NULL	0	N	NULL	3
6451	NULL	DN_8172555930	Measures Channel utilization - 8172555930	NULL	0	N	NULL	3
6452	NULL	DN_8172555931	Measures Channel utilization - 8172555931	NULL	0	N	NULL	3
6453	NULL	DN_8172555932	Measures Channel utilization - 8172555932	NULL	0	N	NULL	3
6454	NULL	DN_8172555933	Measures Channel utilization - 8172555933	NULL	0	N	NULL	3
6455	NULL	DN_8172555934	Measures Channel utilization - 8172555934	NULL	0	N	NULL	3
6456	NULL	DN_8172555935	Measures Channel utilization - 8172555935	NULL	0	N	NULL	3
6457	NULL	DN_8172555936	Measures Channel utilization - 8172555936	NULL	0	N	NULL	3
6458	NULL	DN_8172555937	Measures Channel utilization - 8172555937	NULL	0	N	NULL	3
6459	NULL	DN_8172555938	Measures Channel utilization - 8172555938	NULL	0	N	NULL	3
6460	NULL	DN_8172555939	Measures Channel utilization - 8172555939	NULL	0	N	NULL	3
6461	NULL	DN_8172555940	Measures Channel utilization - 8172555940	NULL	0	N	NULL	3
6462	NULL	DN_8172555941	Measures Channel utilization - 8172555941	NULL	0	N	NULL	3
6463	NULL	DN_8172555942	Measures Channel utilization - 8172555942	NULL	0	N	NULL	3
6464	NULL	DN_8172555943	Measures Channel utilization - 8172555943	NULL	0	N	NULL	3
6465	NULL	DN_8172555946	Measures Channel utilization - 8172555946	NULL	0	N	NULL	3
6466	NULL	DN_8172555948	Measures Channel utilization - 8172555948	NULL	0	N	NULL	3
6467	NULL	DN_8172555949	Measures Channel utilization - 8172555949	NULL	0	N	NULL	3
6468	NULL	DN_8172555950	Measures Channel utilization - 8172555950	NULL	0	N	NULL	3
6469	NULL	DN_8172555951	Measures Channel utilization - 8172555951	NULL	0	N	NULL	3
6470	NULL	DN_8172555952	Measures Channel utilization - 8172555952	NULL	0	N	NULL	3
6471	NULL	DN_8172555953	Measures Channel utilization - 8172555953	NULL	0	N	NULL	3
6472	NULL	DN_8172555954	Measures Channel utilization - 8172555954	NULL	0	N	NULL	3
6473	NULL	DN_8172555955	Measures Channel utilization - 8172555955	NULL	0	N	NULL	3
6474	NULL	DN_8172555961	Measures Channel utilization - 8172555961	NULL	0	N	NULL	3
6475	NULL	DN_8172555962	Measures Channel utilization - 8172555962	NULL	0	N	NULL	3
6476	NULL	DN_8172555963	Measures Channel utilization - 8172555963	NULL	0	N	NULL	3
6477	NULL	DN_8172555964	Measures Channel utilization - 8172555964	NULL	0	N	NULL	3
6478	NULL	DN_8172555965	Measures Channel utilization - 8172555965	NULL	0	N	NULL	3
6479	NULL	DN_8172555966	Measures Channel utilization - 8172555966	NULL	0	N	NULL	3
6480	NULL	DN_8172555967	Measures Channel utilization - 8172555967	NULL	0	N	NULL	3
6481	NULL	DN_8172555968	Measures Channel utilization - 8172555968	NULL	0	N	NULL	3
6482	NULL	DN_8172555969	Measures Channel utilization - 8172555969	NULL	0	N	NULL	3
6483	NULL	DN_8172555979	Measures Channel utilization - 8172555979	NULL	0	N	NULL	3
6484	NULL	DN_8172555981	Measures Channel utilization - 8172555981	NULL	0	N	NULL	3
6485	NULL	DN_8172555982	Measures Channel utilization - 8172555982	NULL	0	N	NULL	3
6486	NULL	DN_8172555983	Measures Channel utilization - 8172555983	NULL	0	N	NULL	3
6487	NULL	DN_8172555984	Measures Channel utilization - 8172555984	NULL	0	N	NULL	3
6488	NULL	DN_8172555985	Measures Channel utilization - 8172555985	NULL	0	N	NULL	3
6489	NULL	DN_8172555986	Measures Channel utilization - 8172555986	NULL	0	N	NULL	3
6490	NULL	DN_8172555987	Measures Channel utilization - 8172555987	NULL	0	N	NULL	3
6491	NULL	DN_8172555988	Measures Channel utilization - 8172555988	NULL	0	N	NULL	3
6492	NULL	DN_2143062704	Measures Channel utilization - 2143062704	NULL	0	N	NULL	3
6493	NULL	DN_2143062706	Measures Channel utilization - 2143062706	NULL	0	N	NULL	3
6494	NULL	DN_2143062707	Measures Channel utilization - 2143062707	NULL	0	N	NULL	3
6495	NULL	DN_2143062709	Measures Channel utilization - 2143062709	NULL	0	N	NULL	1
6496	NULL	DN_2143062710	Measures Channel utilization - 2143062710	NULL	0	N	NULL	1
6497	NULL	DN_2143062711	Measures Channel utilization - 2143062711	NULL	0	N	NULL	1
6498	NULL	DN_2143062712	Measures Channel utilization - 2143062712	NULL	0	N	NULL	1
6499	NULL	DN_2143062713	Measures Channel utilization - 2143062713	NULL	0	N	NULL	1
6500	NULL	DN_2143062714	Measures Channel utilization - 2143062714	NULL	0	N	NULL	1
6501	NULL	DN_2143062715	Measures Channel utilization - 2143062715	NULL	0	N	NULL	1
6502	NULL	DN_2143062716	Measures Channel utilization - 2143062716	NULL	0	N	NULL	1
6503	NULL	DN_2143062744	Measures Channel utilization - 2143062744	NULL	0	N	NULL	3
6504	NULL	DN_7138080204	Measures Channel utilization - 7138080204	NULL	0	N	NULL	3
6505	NULL	DN_7138080244	Measures Channel utilization - 7138080244	NULL	0	N	NULL	3
