ID	TIMEZONE	STARTTIME	ENDTIME	BIAS
47011	America/Kentucky/Monticello	2016-03-13 07:00:00.000	2016-11-06 06:00:00.000	-240
47012	America/Kentucky/Monticello	2016-11-06 06:00:00.000	2017-03-12 07:00:00.000	-300
47013	America/Kentucky/Monticello	2017-03-12 07:00:00.000	2017-11-05 06:00:00.000	-240
47014	America/Kentucky/Monticello	2017-11-05 06:00:00.000	2018-03-11 07:00:00.000	-300
47015	America/Kentucky/Monticello	2018-03-11 07:00:00.000	2018-11-04 06:00:00.000	-240
47016	America/Kentucky/Monticello	2018-11-04 06:00:00.000	2019-03-10 07:00:00.000	-300
47017	America/Kentucky/Monticello	2019-03-10 07:00:00.000	2019-11-03 06:00:00.000	-240
47018	America/Kentucky/Monticello	2019-11-03 06:00:00.000	2020-03-08 07:00:00.000	-300
47019	America/Kentucky/Monticello	2020-03-08 07:00:00.000	2020-11-01 06:00:00.000	-240
47020	America/Kentucky/Monticello	2020-11-01 06:00:00.000	2021-03-14 07:00:00.000	-300
47021	America/Kentucky/Monticello	2021-03-14 07:00:00.000	2021-11-07 06:00:00.000	-240
47022	America/Kentucky/Monticello	2021-11-07 06:00:00.000	2022-03-13 07:00:00.000	-300
47023	America/Kentucky/Monticello	2022-03-13 07:00:00.000	2022-11-06 06:00:00.000	-240
47024	America/Kentucky/Monticello	2022-11-06 06:00:00.000	2023-03-12 07:00:00.000	-300
47025	America/Kentucky/Monticello	2023-03-12 07:00:00.000	2023-11-05 06:00:00.000	-240
47026	America/Kentucky/Monticello	2023-11-05 06:00:00.000	2024-03-10 07:00:00.000	-300
47027	America/Kentucky/Monticello	2024-03-10 07:00:00.000	2024-11-03 06:00:00.000	-240
47028	America/Kentucky/Monticello	2024-11-03 06:00:00.000	2025-03-09 07:00:00.000	-300
47029	America/Kentucky/Monticello	2025-03-09 07:00:00.000	2025-11-02 06:00:00.000	-240
47030	America/Kentucky/Monticello	2025-11-02 06:00:00.000	2026-03-08 07:00:00.000	-300
47031	America/Kentucky/Monticello	2026-03-08 07:00:00.000	2026-11-01 06:00:00.000	-240
47032	America/Kentucky/Monticello	2026-11-01 06:00:00.000	2027-03-14 07:00:00.000	-300
47033	America/Kentucky/Monticello	2027-03-14 07:00:00.000	2027-11-07 06:00:00.000	-240
47034	America/Kentucky/Monticello	2027-11-07 06:00:00.000	2028-03-12 07:00:00.000	-300
47035	America/Kentucky/Monticello	2028-03-12 07:00:00.000	2028-11-05 06:00:00.000	-240
47036	America/Kentucky/Monticello	2028-11-05 06:00:00.000	2029-03-11 07:00:00.000	-300
47037	America/Kentucky/Monticello	2029-03-11 07:00:00.000	2029-11-04 06:00:00.000	-240
47038	America/Kentucky/Monticello	2029-11-04 06:00:00.000	2030-03-10 07:00:00.000	-300
47039	America/Kentucky/Monticello	2030-03-10 07:00:00.000	2030-11-03 06:00:00.000	-240
47040	America/Kentucky/Monticello	2030-11-03 06:00:00.000	2031-03-09 07:00:00.000	-300
47041	America/Kentucky/Monticello	2031-03-09 07:00:00.000	2031-11-02 06:00:00.000	-240
47042	America/Kentucky/Monticello	2031-11-02 06:00:00.000	2032-03-14 07:00:00.000	-300
47043	America/Kentucky/Monticello	2032-03-14 07:00:00.000	2032-11-07 06:00:00.000	-240
47044	America/Kentucky/Monticello	2032-11-07 06:00:00.000	2033-03-13 07:00:00.000	-300
47045	America/Kentucky/Monticello	2033-03-13 07:00:00.000	2033-11-06 06:00:00.000	-240
47046	America/Kentucky/Monticello	2033-11-06 06:00:00.000	2034-03-12 07:00:00.000	-300
47047	America/Kentucky/Monticello	2034-03-12 07:00:00.000	2034-11-05 06:00:00.000	-240
47048	America/Kentucky/Monticello	2034-11-05 06:00:00.000	2035-03-11 07:00:00.000	-300
47049	America/Kentucky/Monticello	2035-03-11 07:00:00.000	2035-11-04 06:00:00.000	-240
47050	America/Kentucky/Monticello	2035-11-04 06:00:00.000	2036-03-09 07:00:00.000	-300
47051	America/Kentucky/Monticello	2036-03-09 07:00:00.000	2036-11-02 06:00:00.000	-240
47052	America/Kentucky/Monticello	2036-11-02 06:00:00.000	2037-03-08 07:00:00.000	-300
47053	America/Kentucky/Monticello	2037-03-08 07:00:00.000	2037-11-01 06:00:00.000	-240
47054	America/Kentucky/Monticello	2037-11-01 06:00:00.000	2038-03-14 07:00:00.000	-300
47055	America/Kentucky/Monticello	2038-03-14 07:00:00.000	2038-11-07 06:00:00.000	-240
47056	America/Kentucky/Monticello	2038-11-07 06:00:00.000	2039-03-13 07:00:00.000	-300
47057	America/Kentucky/Monticello	2039-03-13 07:00:00.000	2039-11-06 06:00:00.000	-240
47058	America/Kentucky/Monticello	2039-11-06 06:00:00.000	2040-03-11 07:00:00.000	-300
47059	America/Kentucky/Monticello	2040-03-11 07:00:00.000	2040-11-04 06:00:00.000	-240
47060	America/Kentucky/Monticello	2040-11-04 06:00:00.000	2041-03-10 07:00:00.000	-300
47061	America/Kentucky/Monticello	2041-03-10 07:00:00.000	2041-11-03 06:00:00.000	-240
47062	America/Kentucky/Monticello	2041-11-03 06:00:00.000	2042-03-09 07:00:00.000	-300
47063	America/Kentucky/Monticello	2042-03-09 07:00:00.000	2042-11-02 06:00:00.000	-240
47064	America/Kentucky/Monticello	2042-11-02 06:00:00.000	2043-03-08 07:00:00.000	-300
47065	America/Kentucky/Monticello	2043-03-08 07:00:00.000	2043-11-01 06:00:00.000	-240
47066	America/Kentucky/Monticello	2043-11-01 06:00:00.000	2044-03-13 07:00:00.000	-300
47067	America/Kentucky/Monticello	2044-03-13 07:00:00.000	2044-11-06 06:00:00.000	-240
47068	America/Kentucky/Monticello	2044-11-06 06:00:00.000	2045-03-12 07:00:00.000	-300
47069	America/Kentucky/Monticello	2045-03-12 07:00:00.000	2045-11-05 06:00:00.000	-240
47070	America/Kentucky/Monticello	2045-11-05 06:00:00.000	2046-03-11 07:00:00.000	-300
47071	America/Kentucky/Monticello	2046-03-11 07:00:00.000	2046-11-04 06:00:00.000	-240
47072	America/Kentucky/Monticello	2046-11-04 06:00:00.000	2047-03-10 07:00:00.000	-300
47073	America/Kentucky/Monticello	2047-03-10 07:00:00.000	2047-11-03 06:00:00.000	-240
47074	America/Kentucky/Monticello	2047-11-03 06:00:00.000	2048-03-08 07:00:00.000	-300
47075	America/Kentucky/Monticello	2048-03-08 07:00:00.000	2048-11-01 06:00:00.000	-240
47076	America/Kentucky/Monticello	2048-11-01 06:00:00.000	2049-03-14 07:00:00.000	-300
47077	America/Kentucky/Monticello	2049-03-14 07:00:00.000	2049-08-08 04:00:00.000	-240
47078	America/Knox_IN	1969-08-08 05:00:00.000	1969-10-26 07:00:00.000	-300
47079	America/Knox_IN	1969-10-26 07:00:00.000	1970-04-26 08:00:00.000	-360
47080	America/Knox_IN	1970-04-26 08:00:00.000	1970-10-25 07:00:00.000	-300
47081	America/Knox_IN	1970-10-25 07:00:00.000	1971-04-25 08:00:00.000	-360
47082	America/Knox_IN	1971-04-25 08:00:00.000	1971-10-31 07:00:00.000	-300
47083	America/Knox_IN	1971-10-31 07:00:00.000	1972-04-30 08:00:00.000	-360
47084	America/Knox_IN	1972-04-30 08:00:00.000	1972-10-29 07:00:00.000	-300
47085	America/Knox_IN	1972-10-29 07:00:00.000	1973-04-29 08:00:00.000	-360
47086	America/Knox_IN	1973-04-29 08:00:00.000	1973-10-28 07:00:00.000	-300
47087	America/Knox_IN	1973-10-28 07:00:00.000	1974-01-06 08:00:00.000	-360
47088	America/Knox_IN	1974-01-06 08:00:00.000	1974-10-27 07:00:00.000	-300
47089	America/Knox_IN	1974-10-27 07:00:00.000	1975-02-23 08:00:00.000	-360
47090	America/Knox_IN	1975-02-23 08:00:00.000	1975-10-26 07:00:00.000	-300
47091	America/Knox_IN	1975-10-26 07:00:00.000	1976-04-25 08:00:00.000	-360
47092	America/Knox_IN	1976-04-25 08:00:00.000	1976-10-31 07:00:00.000	-300
47093	America/Knox_IN	1976-10-31 07:00:00.000	1977-04-24 08:00:00.000	-360
47094	America/Knox_IN	1977-04-24 08:00:00.000	1977-10-30 07:00:00.000	-300
47095	America/Knox_IN	1977-10-30 07:00:00.000	1978-04-30 08:00:00.000	-360
47096	America/Knox_IN	1978-04-30 08:00:00.000	1978-10-29 07:00:00.000	-300
47097	America/Knox_IN	1978-10-29 07:00:00.000	1979-04-29 08:00:00.000	-360
47098	America/Knox_IN	1979-04-29 08:00:00.000	1979-10-28 07:00:00.000	-300
47099	America/Knox_IN	1979-10-28 07:00:00.000	1980-04-27 08:00:00.000	-360
47100	America/Knox_IN	1980-04-27 08:00:00.000	1980-10-26 07:00:00.000	-300
47101	America/Knox_IN	1980-10-26 07:00:00.000	1981-04-26 08:00:00.000	-360
47102	America/Knox_IN	1981-04-26 08:00:00.000	1981-10-25 07:00:00.000	-300
47103	America/Knox_IN	1981-10-25 07:00:00.000	1982-04-25 08:00:00.000	-360
47104	America/Knox_IN	1982-04-25 08:00:00.000	1982-10-31 07:00:00.000	-300
47105	America/Knox_IN	1982-10-31 07:00:00.000	1983-04-24 08:00:00.000	-360
47106	America/Knox_IN	1983-04-24 08:00:00.000	1983-10-30 07:00:00.000	-300
47107	America/Knox_IN	1983-10-30 07:00:00.000	1984-04-29 08:00:00.000	-360
47108	America/Knox_IN	1984-04-29 08:00:00.000	1984-10-28 07:00:00.000	-300
47109	America/Knox_IN	1984-10-28 07:00:00.000	1985-04-28 08:00:00.000	-360
47110	America/Knox_IN	1985-04-28 08:00:00.000	1985-10-27 07:00:00.000	-300
47111	America/Knox_IN	1985-10-27 07:00:00.000	1986-04-27 08:00:00.000	-360
47112	America/Knox_IN	1986-04-27 08:00:00.000	1986-10-26 07:00:00.000	-300
47113	America/Knox_IN	1986-10-26 07:00:00.000	1987-04-05 08:00:00.000	-360
47114	America/Knox_IN	1987-04-05 08:00:00.000	1987-10-25 07:00:00.000	-300
47115	America/Knox_IN	1987-10-25 07:00:00.000	1988-04-03 08:00:00.000	-360
47116	America/Knox_IN	1988-04-03 08:00:00.000	1988-10-30 07:00:00.000	-300
47117	America/Knox_IN	1988-10-30 07:00:00.000	1989-04-02 08:00:00.000	-360
47118	America/Knox_IN	1989-04-02 08:00:00.000	1989-10-29 07:00:00.000	-300
47119	America/Knox_IN	1989-10-29 07:00:00.000	1990-04-01 08:00:00.000	-360
47120	America/Knox_IN	1990-04-01 08:00:00.000	1990-10-28 07:00:00.000	-300
47121	America/Knox_IN	1990-10-28 07:00:00.000	1991-04-07 08:00:00.000	-360
47122	America/Knox_IN	1991-04-07 08:00:00.000	2006-04-02 07:00:00.000	-300
47123	America/Knox_IN	2006-04-02 07:00:00.000	2006-10-29 06:00:00.000	-240
47124	America/Knox_IN	2006-10-29 06:00:00.000	2007-03-11 07:00:00.000	-300
47125	America/Knox_IN	2007-03-11 07:00:00.000	2007-11-04 06:00:00.000	-240
47126	America/Knox_IN	2007-11-04 06:00:00.000	2008-03-09 07:00:00.000	-300
47127	America/Knox_IN	2008-03-09 07:00:00.000	2008-11-02 06:00:00.000	-240
47128	America/Knox_IN	2008-11-02 06:00:00.000	2009-03-08 07:00:00.000	-300
47129	America/Knox_IN	2009-03-08 07:00:00.000	2009-11-01 06:00:00.000	-240
47130	America/Knox_IN	2009-11-01 06:00:00.000	2010-03-14 07:00:00.000	-300
47131	America/Knox_IN	2010-03-14 07:00:00.000	2010-11-07 06:00:00.000	-240
47132	America/Knox_IN	2010-11-07 06:00:00.000	2011-03-13 07:00:00.000	-300
47133	America/Knox_IN	2011-03-13 07:00:00.000	2011-11-06 06:00:00.000	-240
47134	America/Knox_IN	2011-11-06 06:00:00.000	2012-03-11 07:00:00.000	-300
47135	America/Knox_IN	2012-03-11 07:00:00.000	2012-11-04 06:00:00.000	-240
47136	America/Knox_IN	2012-11-04 06:00:00.000	2013-03-10 07:00:00.000	-300
47137	America/Knox_IN	2013-03-10 07:00:00.000	2013-11-03 06:00:00.000	-240
47138	America/Knox_IN	2013-11-03 06:00:00.000	2014-03-09 07:00:00.000	-300
47139	America/Knox_IN	2014-03-09 07:00:00.000	2014-11-02 06:00:00.000	-240
47140	America/Knox_IN	2014-11-02 06:00:00.000	2015-03-08 07:00:00.000	-300
47141	America/Knox_IN	2015-03-08 07:00:00.000	2015-11-01 06:00:00.000	-240
47142	America/Knox_IN	2015-11-01 06:00:00.000	2016-03-13 07:00:00.000	-300
47143	America/Knox_IN	2016-03-13 07:00:00.000	2016-11-06 06:00:00.000	-240
47144	America/Knox_IN	2016-11-06 06:00:00.000	2017-03-12 07:00:00.000	-300
47145	America/Knox_IN	2017-03-12 07:00:00.000	2017-11-05 06:00:00.000	-240
47146	America/Knox_IN	2017-11-05 06:00:00.000	2018-03-11 07:00:00.000	-300
47147	America/Knox_IN	2018-03-11 07:00:00.000	2018-11-04 06:00:00.000	-240
47148	America/Knox_IN	2018-11-04 06:00:00.000	2019-03-10 07:00:00.000	-300
47149	America/Knox_IN	2019-03-10 07:00:00.000	2019-11-03 06:00:00.000	-240
47150	America/Knox_IN	2019-11-03 06:00:00.000	2020-03-08 07:00:00.000	-300
47151	America/Knox_IN	2020-03-08 07:00:00.000	2020-11-01 06:00:00.000	-240
47152	America/Knox_IN	2020-11-01 06:00:00.000	2021-03-14 07:00:00.000	-300
47153	America/Knox_IN	2021-03-14 07:00:00.000	2021-11-07 06:00:00.000	-240
47154	America/Knox_IN	2021-11-07 06:00:00.000	2022-03-13 07:00:00.000	-300
47155	America/Knox_IN	2022-03-13 07:00:00.000	2022-11-06 06:00:00.000	-240
47156	America/Knox_IN	2022-11-06 06:00:00.000	2023-03-12 07:00:00.000	-300
47157	America/Knox_IN	2023-03-12 07:00:00.000	2023-11-05 06:00:00.000	-240
47158	America/Knox_IN	2023-11-05 06:00:00.000	2024-03-10 07:00:00.000	-300
47159	America/Knox_IN	2024-03-10 07:00:00.000	2024-11-03 06:00:00.000	-240
47160	America/Knox_IN	2024-11-03 06:00:00.000	2025-03-09 07:00:00.000	-300
47161	America/Knox_IN	2025-03-09 07:00:00.000	2025-11-02 06:00:00.000	-240
47162	America/Knox_IN	2025-11-02 06:00:00.000	2026-03-08 07:00:00.000	-300
47163	America/Knox_IN	2026-03-08 07:00:00.000	2026-11-01 06:00:00.000	-240
47164	America/Knox_IN	2026-11-01 06:00:00.000	2027-03-14 07:00:00.000	-300
47165	America/Knox_IN	2027-03-14 07:00:00.000	2027-11-07 06:00:00.000	-240
47166	America/Knox_IN	2027-11-07 06:00:00.000	2028-03-12 07:00:00.000	-300
47167	America/Knox_IN	2028-03-12 07:00:00.000	2028-11-05 06:00:00.000	-240
47168	America/Knox_IN	2028-11-05 06:00:00.000	2029-03-11 07:00:00.000	-300
47169	America/Knox_IN	2029-03-11 07:00:00.000	2029-11-04 06:00:00.000	-240
47170	America/Knox_IN	2029-11-04 06:00:00.000	2030-03-10 07:00:00.000	-300
47171	America/Knox_IN	2030-03-10 07:00:00.000	2030-11-03 06:00:00.000	-240
47172	America/Knox_IN	2030-11-03 06:00:00.000	2031-03-09 07:00:00.000	-300
47173	America/Knox_IN	2031-03-09 07:00:00.000	2031-11-02 06:00:00.000	-240
47174	America/Knox_IN	2031-11-02 06:00:00.000	2032-03-14 07:00:00.000	-300
47175	America/Knox_IN	2032-03-14 07:00:00.000	2032-11-07 06:00:00.000	-240
47176	America/Knox_IN	2032-11-07 06:00:00.000	2033-03-13 07:00:00.000	-300
47177	America/Knox_IN	2033-03-13 07:00:00.000	2033-11-06 06:00:00.000	-240
47178	America/Knox_IN	2033-11-06 06:00:00.000	2034-03-12 07:00:00.000	-300
47179	America/Knox_IN	2034-03-12 07:00:00.000	2034-11-05 06:00:00.000	-240
47180	America/Knox_IN	2034-11-05 06:00:00.000	2035-03-11 07:00:00.000	-300
47181	America/Knox_IN	2035-03-11 07:00:00.000	2035-11-04 06:00:00.000	-240
47182	America/Knox_IN	2035-11-04 06:00:00.000	2036-03-09 07:00:00.000	-300
47183	America/Knox_IN	2036-03-09 07:00:00.000	2036-11-02 06:00:00.000	-240
47184	America/Knox_IN	2036-11-02 06:00:00.000	2037-03-08 07:00:00.000	-300
47185	America/Knox_IN	2037-03-08 07:00:00.000	2037-11-01 06:00:00.000	-240
47186	America/Knox_IN	2037-11-01 06:00:00.000	2038-03-14 07:00:00.000	-300
47187	America/Knox_IN	2038-03-14 07:00:00.000	2038-11-07 06:00:00.000	-240
47188	America/Knox_IN	2038-11-07 06:00:00.000	2039-03-13 07:00:00.000	-300
47189	America/Knox_IN	2039-03-13 07:00:00.000	2039-11-06 06:00:00.000	-240
47190	America/Knox_IN	2039-11-06 06:00:00.000	2040-03-11 07:00:00.000	-300
47191	America/Knox_IN	2040-03-11 07:00:00.000	2040-11-04 06:00:00.000	-240
47192	America/Knox_IN	2040-11-04 06:00:00.000	2041-03-10 07:00:00.000	-300
47193	America/Knox_IN	2041-03-10 07:00:00.000	2041-11-03 06:00:00.000	-240
47194	America/Knox_IN	2041-11-03 06:00:00.000	2042-03-09 07:00:00.000	-300
47195	America/Knox_IN	2042-03-09 07:00:00.000	2042-11-02 06:00:00.000	-240
47196	America/Knox_IN	2042-11-02 06:00:00.000	2043-03-08 07:00:00.000	-300
47197	America/Knox_IN	2043-03-08 07:00:00.000	2043-11-01 06:00:00.000	-240
47198	America/Knox_IN	2043-11-01 06:00:00.000	2044-03-13 07:00:00.000	-300
47199	America/Knox_IN	2044-03-13 07:00:00.000	2044-11-06 06:00:00.000	-240
47200	America/Knox_IN	2044-11-06 06:00:00.000	2045-03-12 07:00:00.000	-300
47201	America/Knox_IN	2045-03-12 07:00:00.000	2045-11-05 06:00:00.000	-240
47202	America/Knox_IN	2045-11-05 06:00:00.000	2046-03-11 07:00:00.000	-300
47203	America/Knox_IN	2046-03-11 07:00:00.000	2046-11-04 06:00:00.000	-240
47204	America/Knox_IN	2046-11-04 06:00:00.000	2047-03-10 07:00:00.000	-300
47205	America/Knox_IN	2047-03-10 07:00:00.000	2047-11-03 06:00:00.000	-240
47206	America/Knox_IN	2047-11-03 06:00:00.000	2048-03-08 07:00:00.000	-300
47207	America/Knox_IN	2048-03-08 07:00:00.000	2048-11-01 06:00:00.000	-240
47208	America/Knox_IN	2048-11-01 06:00:00.000	2049-03-14 07:00:00.000	-300
47209	America/Knox_IN	2049-03-14 07:00:00.000	2049-08-08 04:00:00.000	-240
50986	America/La_Paz	1969-08-08 04:00:00.000	2049-08-08 04:00:00.000	-240
47210	America/Lima	1969-08-08 05:00:00.000	1986-01-01 05:00:00.000	-300
47211	America/Lima	1986-01-01 05:00:00.000	1986-04-01 04:00:00.000	-240
47212	America/Lima	1986-04-01 04:00:00.000	1987-01-01 05:00:00.000	-300
47213	America/Lima	1987-01-01 05:00:00.000	1987-04-01 04:00:00.000	-240
47214	America/Lima	1987-04-01 04:00:00.000	1990-01-01 05:00:00.000	-300
47215	America/Lima	1990-01-01 05:00:00.000	1990-04-01 04:00:00.000	-240
47216	America/Lima	1990-04-01 04:00:00.000	1994-01-01 05:00:00.000	-300
47217	America/Lima	1994-01-01 05:00:00.000	1994-04-01 04:00:00.000	-240
47218	America/Lima	1994-04-01 04:00:00.000	2049-08-08 05:00:00.000	-300
38642	America/Los_Angeles	1969-08-08 07:00:00.000	1969-10-26 09:00:00.000	-420
38643	America/Los_Angeles	1969-10-26 09:00:00.000	1970-04-26 10:00:00.000	-480
38644	America/Los_Angeles	1970-04-26 10:00:00.000	1970-10-25 09:00:00.000	-420
38645	America/Los_Angeles	1970-10-25 09:00:00.000	1971-04-25 10:00:00.000	-480
38646	America/Los_Angeles	1971-04-25 10:00:00.000	1971-10-31 09:00:00.000	-420
38647	America/Los_Angeles	1971-10-31 09:00:00.000	1972-04-30 10:00:00.000	-480
38648	America/Los_Angeles	1972-04-30 10:00:00.000	1972-10-29 09:00:00.000	-420
38649	America/Los_Angeles	1972-10-29 09:00:00.000	1973-04-29 10:00:00.000	-480
38650	America/Los_Angeles	1973-04-29 10:00:00.000	1973-10-28 09:00:00.000	-420
38651	America/Los_Angeles	1973-10-28 09:00:00.000	1974-01-06 10:00:00.000	-480
38652	America/Los_Angeles	1974-01-06 10:00:00.000	1974-10-27 09:00:00.000	-420
38653	America/Los_Angeles	1974-10-27 09:00:00.000	1975-02-23 10:00:00.000	-480
38654	America/Los_Angeles	1975-02-23 10:00:00.000	1975-10-26 09:00:00.000	-420
38655	America/Los_Angeles	1975-10-26 09:00:00.000	1976-04-25 10:00:00.000	-480
38656	America/Los_Angeles	1976-04-25 10:00:00.000	1976-10-31 09:00:00.000	-420
38657	America/Los_Angeles	1976-10-31 09:00:00.000	1977-04-24 10:00:00.000	-480
38658	America/Los_Angeles	1977-04-24 10:00:00.000	1977-10-30 09:00:00.000	-420
38659	America/Los_Angeles	1977-10-30 09:00:00.000	1978-04-30 10:00:00.000	-480
38660	America/Los_Angeles	1978-04-30 10:00:00.000	1978-10-29 09:00:00.000	-420
38661	America/Los_Angeles	1978-10-29 09:00:00.000	1979-04-29 10:00:00.000	-480
38662	America/Los_Angeles	1979-04-29 10:00:00.000	1979-10-28 09:00:00.000	-420
38663	America/Los_Angeles	1979-10-28 09:00:00.000	1980-04-27 10:00:00.000	-480
38664	America/Los_Angeles	1980-04-27 10:00:00.000	1980-10-26 09:00:00.000	-420
38665	America/Los_Angeles	1980-10-26 09:00:00.000	1981-04-26 10:00:00.000	-480
38666	America/Los_Angeles	1981-04-26 10:00:00.000	1981-10-25 09:00:00.000	-420
38667	America/Los_Angeles	1981-10-25 09:00:00.000	1982-04-25 10:00:00.000	-480
38668	America/Los_Angeles	1982-04-25 10:00:00.000	1982-10-31 09:00:00.000	-420
38669	America/Los_Angeles	1982-10-31 09:00:00.000	1983-04-24 10:00:00.000	-480
38670	America/Los_Angeles	1983-04-24 10:00:00.000	1983-10-30 09:00:00.000	-420
38671	America/Los_Angeles	1983-10-30 09:00:00.000	1984-04-29 10:00:00.000	-480
38672	America/Los_Angeles	1984-04-29 10:00:00.000	1984-10-28 09:00:00.000	-420
38673	America/Los_Angeles	1984-10-28 09:00:00.000	1985-04-28 10:00:00.000	-480
38674	America/Los_Angeles	1985-04-28 10:00:00.000	1985-10-27 09:00:00.000	-420
38675	America/Los_Angeles	1985-10-27 09:00:00.000	1986-04-27 10:00:00.000	-480
38676	America/Los_Angeles	1986-04-27 10:00:00.000	1986-10-26 09:00:00.000	-420
38677	America/Los_Angeles	1986-10-26 09:00:00.000	1987-04-05 10:00:00.000	-480
38678	America/Los_Angeles	1987-04-05 10:00:00.000	1987-10-25 09:00:00.000	-420
38679	America/Los_Angeles	1987-10-25 09:00:00.000	1988-04-03 10:00:00.000	-480
38680	America/Los_Angeles	1988-04-03 10:00:00.000	1988-10-30 09:00:00.000	-420
38681	America/Los_Angeles	1988-10-30 09:00:00.000	1989-04-02 10:00:00.000	-480
38682	America/Los_Angeles	1989-04-02 10:00:00.000	1989-10-29 09:00:00.000	-420
38683	America/Los_Angeles	1989-10-29 09:00:00.000	1990-04-01 10:00:00.000	-480
38684	America/Los_Angeles	1990-04-01 10:00:00.000	1990-10-28 09:00:00.000	-420
